cluster,cluster_size,sample_type,distance_from_centroid,query
54,7,median,0.0332,"`sysmon`\n(EventCode=17 OR EventCode=18)\nNOT process_path IN (\n  ""*:\\Program Files \(x86\)\\Adobe*"",\n  ""*:\\Program Files \(x86\)\\Google*"",\n  ""*:\\Program Files \(x86\)\\Microsoft*"",\n  ""*:\\Program Files\\Adobe*"",\n  ""*:\\Program Files\\Google*"",\n  ""*:\\Program Files\\Microsoft*"",\n  ""*:\\Windows\\system32\\SearchIndexer.exe"",\n  ""*:\\Windows\\System32\\svchost.exe"",\n  ""*:\\Windows\\SystemApps\\Microsoft*"",\n  ""*\\Amazon\\SSM\\Instance*"",\n  ""*\\AppData\\Local\\Google*"",\n  ""*\\AppData\\Local\\Kingsoft\\*"",\n  ""*\\AppData\\Local\\Microsoft*"",\n  ""System""\n)\n\n| stats  min(_time) as firstTime max(_time) as lastTime\ncount by dest dvc process_exec process_guid process_id process_path signature signature_id \nvendor_product pipe_name user_id Image process_name\n\n| lookup suspicious_c2_named_pipes suspicious_pipe_name AS pipe_name OUTPUT tool, description\n| where isnotnull(tool)\n| `security_content_ctime(firstTime)`\n| `security_content_ctime(lastTime)`\n| `windows_suspicious_c2_named_pipe_filter`"
54,7,diverse,0.0432,"`sysmon` EventCode=7  ImageLoaded IN (""*\\mozglue.dll"", ""*\\nss3.dll"") NOT(process_path IN(""*:\\Program Files\Mozilla Firefox\\firefox.exe"", ""*:\\Program Files (x86)\Mozilla Firefox\\firefox.exe"", ""*:\\Program Files\\Mozilla Thunderbird\\thunderbird.exe"", ""*:\\Program Files (x86)\\Mozilla Thunderbird\\thunderbird.exe"", ""*\\Tor Browser\\Browser\\firefox.exe"",""*:\\Program Files\\Code42\\CrashPlan\\Code42Service.exe"", ""*:\\Program Files (x86)\\Code42\\CrashPlan\\Code42Service.exe"", ""*:\\Program Files\\Pale Moon\\palemoon.exe"", ""*:\\Program Files (x86)\\Pale Moon\\palemoon.exe"", ""*:\\Program Files\\Waterfox\\waterfox.exe"",""*:\\Program Files (x86)\\Waterfox\\waterfox.exe"", ""*:\\Program Files\\Cyberfox\cyberfox.exe"", ""*:\\Program Files (x86)\\Cyberfox\\cyberfox.exe"", ""*\\AppData\\Local\\slack\\slack.exe"", ""*:\\Program Files (x86)\\VMware\\VMware Horizon View Client\\vmware-view.exe"", ""*:\\Program Files (x86)\\Dropbox\\Client\\Dropbox.exe"", ""*:\\Program Files\\Google\\Google Earth Pro\\client\\googleearth.exe"")) | fillnull | stats count min(_time) as firstTime max(_time) as lastTime by Image ImageLoaded dest loaded_file loaded_file_path original_file_name process_exec process_guid process_hash process_id process_name process_path service_dll_signature_exists service_dll_signature_verified signature signature_id user_id vendor_product | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `windows_unusual_process_load_mozilla_nss_mozglue_module_filter`"
54,7,diverse,0.0507,"`sysmon`\nEventCode IN (17, 18)\nNOT process_path IN (\n    ""*:\\Program Files \(x86\)\\Adobe*"",\n    ""*:\\Program Files \(x86\)\\Google*"",\n    ""*:\\Program Files \(x86\)\\Microsoft*"",\n    ""*:\\Program Files\\Adobe*"",\n    ""*:\\Program Files\\Google*"",\n    ""*:\\Program Files\\Microsoft*"",\n    ""*:\\Windows\\system32\\SearchIndexer.exe"",\n    ""*:\\Windows\\System32\\svchost.exe"",\n    ""*:\\Windows\\SystemApps\\Microsoft*"",\n    ""*\\Amazon\\SSM\\Instance*"",\n    ""*\\AppData\\Local\\Google*"",\n    ""*\\AppData\\Local\\Kingsoft\\*"",\n    ""*\\AppData\\Local\\Microsoft*"",\n    ""System"",\n)\n\n| stats min(_time) as firstTime max(_time) as lastTime\n  count by dest dvc process_exec process_guid process_id process_path\n           pipe_name user_id process_name signature signature_id vendor_product\n\n| lookup suspicious_named_pipes suspicious_pipe_name AS pipe_name OUTPUT tool, type, description\n| where isnotnull(tool)\n| `security_content_ctime(firstTime)`\n| `security_content_ctime(lastTime)`\n| `windows_suspicious_named_pipe_filter`"
54,7,diverse,0.0177,"`sysmon` (EventID=17 OR EventID=18)\nPipeName IN (\n  ""\\DserNamePipe*"",\n  ""\\interprocess_*"",\n  ""\\lsarpc_*"",\n  ""\\mojo_*"",\n  ""\\msagent_*"",\n  ""\\MSSE-*"",\n  ""\\netlogon_*"",\n  ""\\ntsvcs*"",\n  ""\\postex_*"",\n  ""\\samr_*"",\n  ""\\spoolss_*"",\n  ""\\srvsvc_*"",\n  ""\\status_*"",\n  ""\\UIA_PIPE*"",\n  ""\\win_svc*"",\n  ""\\winsock*"",\n  ""\\wkssvc_*""\n)\n| stats count min(_time) as firstTime max(_time) as lastTime\nby dest dvc pipe_name process_exec process_guid process_id process_name process_path\nsignature signature_id user_id vendor_product Image PipeName\n| `security_content_ctime(firstTime)`\n| `security_content_ctime(lastTime)`\n| `cobalt_strike_named_pipes_filter`"
54,7,diverse,0.0132,"`sysmon`\n(EventCode=17 OR EventCode=18)\nNOT process_path IN (\n  ""*:\\Program Files \(x86\)\\Adobe*"",\n  ""*:\\Program Files \(x86\)\\Google*"",\n  ""*:\\Program Files \(x86\)\\Microsoft*"",\n  ""*:\\Program Files\\Adobe*"",\n  ""*:\\Program Files\\dotnet\\dotnet.exe"",\n  ""*:\\Program Files\\Google*"",\n  ""*:\\Program Files\\Microsoft*"",\n  ""*:\\Windows\\system32\\SearchIndexer.exe"",\n  ""*:\\Windows\\System32\\svchost.exe"",\n  ""*:\\Windows\\SystemApps\\Microsoft*"",\n  ""*\\Amazon\\SSM\\Instance*"",\n  ""*\\AppData\\Local\\Google*"",\n  ""*\\AppData\\Local\\Kingsoft\\*"",\n  ""*\\AppData\\Local\\Microsoft*"",\n  ""System""\n)\n\n| stats  min(_time) as firstTime max(_time) as lastTime\ncount by dest dvc process_exec process_guid process_id process_path signature signature_id \nvendor_product pipe_name user_id Image process_name\n\n| lookup pua_named_pipes pua_pipe_name AS pipe_name OUTPUT tool, description\n| where isnotnull(tool)\n| `security_content_ctime(firstTime)`\n| `security_content_ctime(lastTime)`\n| `windows_pua_named_pipe_filter`"

55,8,centroid,0.0410,"| tstats `security_content_summariesonly`\n  count min(_time) as firstTime\n        max(_time) as lastTime\n\nFROM datamodel=Endpoint.Filesystem where\n\nFilesystem.action=""created""\nFilesystem.file_name=""*.lnk""\nFilesystem.file_path IN (\n  ""*:\\AppData\\Local\\Temp\\*"",\n  ""*:\\Temp\\*"",\n  ""*:\\Users\\*"",\n  ""*:\\Windows\\Temp\\*""\n)\nNOT Filesystem.file_path IN (\n  ""*\\AppData\\Local\\Microsoft\\Windows\\WinX\\*"",\n  ""*\\AppData\\Roaming\\Microsoft\\Excel\\*"",\n  ""*\\AppData\\Roaming\\Microsoft\\Internet Explorer\\Quick Launch\\*"",\n  ""*\\AppData\\Roaming\\Microsoft\\Office\\Recent\\*"",\n  ""*\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\*"",\n  ""*\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\*"",\n  ""*\\AppData\\Roaming\\Microsoft\\Word\\*"",\n  ""*\\Links\\*"",\n  ""*\\OneDrive *""\n)\n\nby Filesystem.action Filesystem.dest Filesystem.file_access_time\n   Filesystem.file_create_time Filesystem.file_hash\n   Filesystem.file_modify_time Filesystem.file_name\n   Filesystem.file_path Filesystem.file_acl Filesystem.file_size\n   Filesystem.process_guid Filesystem.process_id\n   Filesystem.user Filesystem.vendor_product\n\n| `drop_dm_object_name(Filesystem)`\n| `security_content_ctime(firstTime)`\n| `security_content_ctime(lastTime)`\n| `process_creating_lnk_file_in_suspicious_location_filter`"
55,8,edge,0.2382,"| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime FROM datamodel=Endpoint.Registry where (Registry.registry_path=*\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\RunOnce OR Registry.registry_path=*\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Explorer\\StartupApproved\\Run OR Registry.registry_path= ""*\\Software\\Microsoft\\Windows\\CurrentVersion\\Explorer\\User Shell Folders\\*"" OR Registry.registry_path= ""*\\Software\\Microsoft\\Windows\\CurrentVersion\\Explorer\\Shell Folders\\*"" OR Registry.registry_path=*\\currentversion\\run* OR Registry.registry_path=*\\currentVersion\\Windows\\Appinit_Dlls* OR Registry.registry_path=*\\CurrentVersion\\Winlogon\\Shell* OR Registry.registry_path=*\\CurrentVersion\\Winlogon\\Notify* OR Registry.registry_path=*\\CurrentVersion\\Winlogon\\Userinit* OR Registry.registry_path=*\\CurrentVersion\\Winlogon\\VmApplet* OR Registry.registry_path=*\\currentversion\\policies\\explorer\\run* OR Registry.registry_path=*\\currentversion\\runservices* OR Registry.registry_path=*\\SOFTWARE\\Microsoft\\Netsh\\* OR Registry.registry_path= ""*\\Software\\Microsoft\\Windows\\CurrentVersion\\Explorer\\Shell Folders\\Common Startup"" OR Registry.registry_path= *\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Explorer\\SharedTaskScheduler OR Registry.registry_path= *\\Classes\\htmlfile\\shell\\open\\command OR (Registry.registry_path=""*Microsoft\\Windows NT\\CurrentVersion\\Image File Execution Options*"" AND Registry.registry_key_name=Debugger) OR (Registry.registry_path=""*\\CurrentControlSet\\Control\\Lsa"" AND Registry.registry_key_name=""Security Packages"") OR (Registry.registry_path=""*\\CurrentControlSet\\Control\\Lsa\\OSConfig"" AND Registry.registry_key_name=""Security Packages"") OR (Registry.registry_path=""*\\Microsoft\\Windows NT\\CurrentVersion\\SilentProcessExit\\*"") OR (Registry.registry_path=""*currentVersion\\Windows"" AND Registry.registry_key_name=""Load"") OR (Registry.registry_path=""*\\CurrentVersion"" AND Registry.registry_key_name=""Svchost"") OR (Registry.registry_path=""*\\CurrentControlSet\Control\Session Manager""AND Registry.registry_key_name=""BootExecute"") OR (Registry.registry_path=""*\\Software\\Run"" AND Registry.registry_key_name=""auto_update"")) by Registry.action Registry.dest Registry.process_guid Registry.process_id Registry.registry_hive Registry.registry_path Registry.registry_key_name Registry.registry_value_data Registry.registry_value_name Registry.registry_value_type Registry.status Registry.user Registry.vendor_product | `drop_dm_object_name(Registry)` | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `registry_keys_used_for_persistence_filter`"
55,8,median,0.1113,"| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime\n\nfrom datamodel=Endpoint.Filesystem where\n\nFilesystem.file_path IN (\n  ""*/.github/workflows/discussion.yaml"",\n  ""*/.github/workflows/discussion.yml"",\n  ""*/.github/workflows/formatter_*.yaml"",\n  ""*/.github/workflows/formatter_*.yml"",\n  ""*/.github/workflows/shai-hulud-workflow.yaml"",\n  ""*/.github/workflows/shai-hulud-workflow.yml"",\n  ""*/.github/workflows/shai-hulud.yaml"",\n  ""*/.github/workflows/shai-hulud.yml"",\n  ""*\\.github\\workflows\\discussion.yaml"",\n  ""*\\.github\\workflows\\discussion.yml"",\n  ""*\\.github\\workflows\\formatter_*.yaml"",\n  ""*\\.github\\workflows\\formatter_*.yml"",\n  ""*\\.github\\workflows\\shai-hulud-workflow.yaml"",\n  ""*\\.github\\workflows\\shai-hulud-workflow.yml"",\n  ""*\\.github\\workflows\\shai-hulud.yaml"",\n  ""*\\.github\\workflows\\shai-hulud.yml""\n)\n\nby Filesystem.action Filesystem.dest Filesystem.file_access_time Filesystem.file_create_time\n   Filesystem.file_hash Filesystem.file_modify_time Filesystem.file_name Filesystem.file_path Filesystem.file_acl Filesystem.file_size Filesystem.process_guid Filesystem.process_id Filesystem.user\n   Filesystem.vendor_product\n\n| `drop_dm_object_name(Filesystem)`\n| `security_content_ctime(firstTime)`\n| `security_content_ctime(lastTime)`\n| `shai_hulud_workflow_file_creation_or_modification_filter`"
55,8,diverse,0.1374,"| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time) as lastTime from datamodel=Endpoint.Filesystem where Filesystem.file_name=*.txt Filesystem.file_path IN (""*\\Windows\\Tasks\\*"", ""*\\Windows\\Temp\\*"", ""*\\Windows\\tracing\\*"", ""*\\Windows\\PLA\\Reports\\*"", ""*\\Windows\\PLA\\Rules\\*"", ""*\\Windows\\PLA\\Templates\\*"", ""*\\Windows\\PLA\\Reports\\en-US\\*"", ""*\\Windows\\PLA\\Rules\\en-US\\*"", ""*\\Windows\\Registration\\CRMLog\\*"", ""*\\Windows\\System32\\Tasks\\*"", ""*\\Windows\\System32\\Com\\dmp\\*"", ""*\\Windows\\System32\\LogFiles\\WMI\\*"", ""*\\Windows\\System32\\Microsoft\\Crypto\\RSA\\MachineKeys\\*"", ""*\\Windows\\System32\\spool\\PRINTERS\\*"", ""*\\Windows\\System32\\spool\\SERVERS\\*"", ""*\\Windows\\System32\\spool\\drivers\\color\\*"", ""*\\Windows\\System32\\Tasks\\Microsoft\\Windows\\RemoteApp and Desktop Connections Update\\*"", ""*\\Windows\\SysWOW64\\Tasks\\*"", ""*\\Windows\\SysWOW64\\Com\\dmp\\*"", ""*\\Windows\\SysWOW64\\Tasks\\Microsoft\\Windows\\PLA\\*"", ""*\\Windows\\SysWOW64\\Tasks\\Microsoft\\Windows\\RemoteApp and Desktop Connections Update\\*"", ""*\\Windows\\SysWOW64\\Tasks\\Microsoft\\Windows\\PLA\\System\\*"") by Filesystem.dest, Filesystem.user, Filesystem.file_name Filesystem.file_path | `drop_dm_object_name(""Filesystem"")` | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `windows_process_writing_file_to_world_writable_path_filter`"
55,8,diverse,0.1881,"| tstats `security_content_summariesonly` count min(_time) as firstTime max(_time)\nas lastTime\n\nfrom datamodel=Endpoint.Processes where\n\n``` This aims to cover download utilities and file reading ones ```\n\nProcesses.process IN (\n  ""*.DownloadFile(*"",\n  ""*.DownloadString(*"",\n  ""*ASCII.GetString*"",\n  ""*bitsadmin*"",\n  ""*certutil*"",\n  ""*curl*"",\n  ""*Invoke-RestMethod*"",\n  ""*Invoke-WebRequest*"",\n  ""*irm*"",\n  ""*iwr *"",\n  ""*mshta*"",\n  ""*wget*""\n)\n\nProcesses.process IN (""*|*"")\n\n(\n  ``` Linux / MacOS ```\n  Processes.process IN (\n    ""*bash*"",\n    ""*csh*"",\n    ""*dash*"",\n    ""*fish*"",\n    ""*ksh*"",\n    ""*rbash*"",\n    ""*tcsh*"",\n    ""*zsh*""\n  )\n  OR\n  ``` Because the ""sh"" string can overlap and is a short atom we treat it in a special case ```\n  Processes.process IN (\n    ""*|sh""\n    ""* sh*""\n  )\n  OR\n  ``` Windows ```\n  Processes.process IN (""*IEX*"", ""*Invoke-Expression*"")\n)\n\nby Processes.action Processes.dest Processes.original_file_name Processes.parent_process\n   Processes.parent_process_exec Processes.parent_process_guid Processes.parent_process_id\n   Processes.parent_process_name Processes.parent_process_path Processes.process\n   Processes.process_exec Processes.process_guid Processes.process_hash Processes.process_id\n   Processes.process_integrity_level Processes.process_name Processes.process_path Processes.user\n   Processes.user_id Processes.vendor_product\n\n| `drop_dm_object_name(Processes)`\n| `security_content_ctime(firstTime)`\n| `security_content_ctime(lastTime)`\n| `file_download_or_read_to_pipe_execution_filter`"
55,8,diverse,0.0998,"| tstats `security_content_summariesonly` count FROM datamodel=Endpoint.Filesystem\nwhere Filesystem.file_path IN(""*\\System32\\drivers\\*"", ""*\\syswow64\\drivers\\*"", ""*\\WINDOWS\\inf\\*"",""*\\Program Files*"", ""*\\WINDOWS\\System32\\DriverStore\\*"",""*:\\Windows\\WinSxS\\*"",""*\\ProgramData\\Microsoft\\Windows Defender\\Definition Updates\\*"",""*\\ProgramData\\Microsoft\\Windows Defender\\Platform\\*"",""*\\Windows\\servicing\\*"", ""*\\Windows\\ELAMBKUP\\*"",""*\\Windows\\Boot\\*"",""*\\System32\\Boot\\*"",""*\\System32\\Recovery\\*"", ""C:\\AMD\\*"", ""C:\\OEM\\*"")\nby Filesystem.action Filesystem.dest Filesystem.file_access_time Filesystem.file_create_time\nFilesystem.file_hash Filesystem.file_modify_time Filesystem.file_name Filesystem.file_path\nFilesystem.file_acl Filesystem.file_size Filesystem.process_guid Filesystem.process_id\nFilesystem.user Filesystem.vendor_product \n| `drop_dm_object_name(Filesystem)` \n| rex field=""file_name"" ""\.(?<extension>[^\.]*$)"" \n| where isnull(extension) \n| `security_content_ctime(firstTime)`\n| `security_content_ctime(lastTime)` \n| `windows_file_without_extension_in_critical_folder_filter`"
55,8,diverse,0.0601,"| tstats `security_content_summariesonly` count min(_time) AS firstTime max(_time) AS lastTime from datamodel=Endpoint.Filesystem\nwhere Filesystem.file_name IN (""*.exe"", ""*.exe.config"", ""*.dll"") AND Filesystem.file_path IN\n  (""*\\windows\\fonts\\*"", ""*\\temp\\*"", ""*\\users\\public\\*"", ""*\\windows\\debug\\*"",""*\\Users\\Administrator\\Music\\*"", ""*\\Windows\\servicing\\*"", ""*\\Users\\Default\\*"", ""*Recycle.bin*"", ""*\\Windows\\Media\\*"", ""*\\Windows\\repair\\*"", ""*\\PerfLogs\\*"")\nAND Filesystem.action = ""created""\nby Filesystem.action Filesystem.dest Filesystem.file_access_time Filesystem.file_create_time Filesystem.file_hash Filesystem.file_modify_time Filesystem.file_name Filesystem.file_path Filesystem.file_acl Filesystem.file_size Filesystem.process_guid Filesystem.process_id Filesystem.user Filesystem.vendor_product\n| `drop_dm_object_name(""Filesystem"")`\n| stats values(file_name) AS file_name\n        values(file_path) AS file_path\n        values(user) AS user\n        min(firstTime) AS firstTime max(lastTime) AS lastTime\n        BY dest process_guid\n| eval exe_present = if(mvcount(mvfilter(match(file_name, ""\.exe$""))) > 0, 1, 0)\n| eval config_present = if(mvcount(mvfilter(match(file_name, ""\.exe\.config$""))) > 0, 1, 0)\n| eval dll_present = if(mvcount(mvfilter(match(file_name, ""\.dll$""))) > 0, 1, 0)\n\n| eval exe_files = mvfilter(match(file_name, ""\.exe$"") AND NOT match(file_name, ""\.exe\.config$""))\n| eval config_files = mvfilter(match(file_name, ""\.exe\.config$""))\n| eval exe_base_names = mvmap(exe_files, replace(exe_files, ""\.exe$"", """"))\n| eval config_base_names = mvmap(config_files, replace(config_files, ""\.exe\.config$"", """"))\n  \n| mvexpand exe_base_names\n| mvexpand config_base_names\n\n| eval file_count = mvcount(file_name)\n\n| where file_count >= 3 AND exe_present = 1 AND config_present = 1 AND dll_present = 1 AND exe_base_names = config_base_names\n| `security_content_ctime(firstTime)`\n| `security_content_ctime(lastTime)`\n| `windows_potential_appdomainmanager_hijack_artifacts_creation_filter`"
55,8,diverse,0.1096,"| tstats `security_content_summariesonly`\n  count min(_time) as firstTime\n        max(_time) as lastTime\n\nfrom datamodel=Endpoint.Filesystem where\n\nFilesystem.file_name IN (\n  ""*.bat"",\n  ""*.cmd"",\n  ""*.com"",\n  ""*.dll"",\n  ""*.exe"",\n  ""*.js"",\n  ""*.msc"",\n  ""*.pif"",\n  ""*.ps1"",\n  ""*.sys"",\n  ""*.vbe"",\n  ""*.vbs""\n)\nFilesystem.file_path IN (\n  ""*\\PerfLogs\\*"",\n  ""*\\Users\\Administrator\\Music\\*"",\n  ""*\\Users\\Default\\*"",\n  ""*\\Users\\Public\\*"",\n  ""*\\Windows\\debug\\*"",\n  ""*\\Windows\\fonts\\*"",\n  ""*\\Windows\\Media\\*"",\n  ""*\\Windows\\repair\\*"",\n  ""*\\Windows\\servicing\\*"",\n  ""*Recycle.bin*"",\n)\n\nby Filesystem.action Filesystem.dest Filesystem.file_access_time\n   Filesystem.file_create_time Filesystem.file_hash\n   Filesystem.file_modify_time Filesystem.file_name\n   Filesystem.file_path Filesystem.file_acl Filesystem.file_size\n   Filesystem.process_guid Filesystem.process_id Filesystem.user\n   Filesystem.vendor_product\n| `drop_dm_object_name(Filesystem)`\n| `security_content_ctime(firstTime)`\n| `security_content_ctime(lastTime)`\n| `executables_or_script_creation_in_suspicious_path_filter`"

56,15,centroid,0.0535,"`okta` eventType=""user.authentication.auth_via_mfa"" AND result=""FAILURE"" AND outcome.reason=""FastPass declined phishing attempt"" | stats count min(_time) as firstTime max(_time) as lastTime values(displayMessage) by user eventType client.userAgent.rawUserAgent client.userAgent.browser outcome.reason | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `okta_phishing_detection_with_fastpass_origin_check_filter`"
56,15,edge,0.4403,`okta` eventType=user.authentication.auth_via_mfa outcome.result=FAILURE debugContext.debugData.factor!=PASSWORD_AS_FACTOR | bucket _time span=5m | stats count min(_time) as firstTime max(_time) as lastTime values(displayMessage) values(src_ip) as src_ip values(debugContext.debugData.factor) values(dest) as dest by _time src_user | where count >= 10 | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `okta_multiple_failed_mfa_requests_for_user_filter`
56,15,median,0.2646,"| from datamodel Email.All_Email | search recipient=misswang8107@gmail.com OR src_user=redhat@gmail.com | stats count earliest(_time) as firstTime, latest(_time) as lastTime values(dest) values(src) by src_user recipient | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)`"
56,15,diverse,0.3166,"`stream_http` http_method=POST http_content_length>1 | regex form_data=""(?i)java\.lang\.(?:runtime|processbuilder)"" | rename src_ip as src | stats count earliest(_time) as firstTime, latest(_time) as lastTime, values(url) as uri, values(status) as status, values(http_user_agent) as http_user_agent by src, dest | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `suspicious_java_classes_filter`"
56,15,diverse,0.3664,"`amazon_security_lake` ""api.service.name""=""iam.amazonaws.com"" ""api.operation"" IN (""UpdateAccountPasswordPolicy"",""GetAccountPasswordPolicy"",""DeleteAccountPasswordPolicy"") ""api.response.error""=null | stats count min(_time) as firstTime max(_time) as lastTime by identity.user.account_uid identity.user.credential_uid identity.user.name identity.user.type identity.user.uid identity.user.uuid http_request.user_agent src_endpoint.ip cloud.region | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `asl_aws_password_policy_changes_filter`"
56,15,diverse,0.3532,"`github` alert.id=* action=create | rename repository.full_name as repository, repository.html_url as repository_url sender.login as user | stats min(_time) as firstTime max(_time) as lastTime by action alert.affected_package_name alert.affected_range alert.created_at alert.external_identifier alert.external_reference alert.fixed_in alert.severity repository repository_url user | eval phase=""code"" | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `github_dependabot_alert_filter`"
56,15,diverse,0.1745,"`github` branches{}.name = main OR branches{}.name = develop |  stats count min(_time) as firstTime max(_time) as lastTime  by commit.author.html_url commit.commit.author.email commit.author.login commit.commit.message repository.pushed_at commit.commit.committer.date | eval phase=""code"" | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `github_commit_in_develop_filter`"
56,15,diverse,0.2490,"`okta` eventType IN (""system.idp.lifecycle.activate"",""system.idp.lifecycle.create"",""system.idp.lifecycle.delete"",""system.idp.lifecycle.deactivate"") |  stats count  min(_time) as firstTime max(_time) as lastTime values(target{}.id) as target_id values(target{}.type) as target_modified by src dest src_user_id user user_agent command description | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `okta_idp_lifecycle_modifications_filter`"
56,15,diverse,0.3633,"`okta`  action=success src_user_type = User eventType = user.authentication.verify OR eventType = user.authentication.auth_via_mfa| stats dc(eventType) values(eventType) as eventType values(target{}.displayName) as targets values(debugContext.debugData.url) min(_time) as firstTime max(_time) as lastTime values(authentication_method) by src_ip user action dest | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | search targets !=""Okta Verify"" | `okta_successful_single_factor_authentication_filter`"
56,15,diverse,0.2861,"`okta` eventType = security.threat.detected | rename client.geographicalContext.country as country, client.geographicalContext.state as state, client.geographicalContext.city as city | stats count min(_time) as firstTime max(_time) as lastTime by app src_ip dest signature eventType displayMessage client.device city state country user_agent outcome.reason outcome.result severity | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `okta_threatinsight_threat_detected_filter`"

57,8,centroid,0.0105,`linux_auditd` type=SYSCALL comm=modprobe | rename host as dest | stats count min(_time) as firstTime max(_time) as lastTime by comm exe  syscall uid ppid pid success dest | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `linux_auditd_install_kernel_module_using_modprobe_utility_filter`
57,8,edge,0.0580,"`linux_auditd` type=SERVICE_STOP unit IN (""firewalld"", ""ufw"") | rename host as dest | stats count min(_time) as firstTime max(_time) as lastTime by type pid comm exe unit dest | `security_content_ctime(firstTime)`| `security_content_ctime(lastTime)`| `linux_auditd_disable_or_modify_system_firewall_filter`"
57,8,median,0.0262,"`linux_auditd` type=SYSCALL comm=split OR exe= ""*/split"" | rename host as dest | stats count min(_time) as firstTime max(_time) as lastTime by comm exe syscall uid ppid pid success dest | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `linux_auditd_data_transfer_size_limits_via_split_syscall_filter`"
57,8,diverse,0.0185,`linux_auditd` type=SYSCALL comm=insmod | rename host as dest | stats count min(_time) as firstTime max(_time) as lastTime by comm exe  syscall uid ppid pid success dest | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `linux_auditd_insert_kernel_module_using_insmod_utility_filter`
57,8,diverse,0.0139,`linux_auditd` type=SYSCALL comm=doas | rename host as dest | stats count min(_time) as firstTime max(_time) as lastTime by comm exe  syscall uid ppid pid success dest | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `linux_auditd_doas_tool_execution_filter`
57,8,diverse,0.0289,`linux_auditd` type=SYSCALL comm=lsmod | rename host as dest | stats count min(_time) as firstTime max(_time) as lastTime by comm exe  syscall uid ppid pid success dest | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `linux_auditd_kernel_module_enumeration_filter`
57,8,diverse,0.0139,"`linux_auditd` type=SYSCALL comm=whoami OR exe= ""*/whoami"" | rename host as dest | stats count min(_time) as firstTime max(_time) as lastTime by comm exe  syscall uid ppid pid dest success | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `linux_auditd_whoami_user_discovery_filter`"
57,8,diverse,0.0267,`linux_auditd` type=SYSCALL comm=rmmod | rename host as dest | stats count min(_time) as firstTime max(_time) as lastTime by comm exe  syscall uid ppid pid success dest | `security_content_ctime(firstTime)` | `security_content_ctime(lastTime)` | `linux_auditd_kernel_module_using_rmmod_utility_filter`

58,8,centroid,0.0045,"| mstats avg(tcp.*) as tcp.* avg(udp.*) as udp.* where `kubernetes_metrics` AND earliest=-1h by k8s.cluster.name source.workload.name dest.workload.name span=10s | eval key='source.workload.name' + "":"" + 'dest.workload.name' | join type=left key [ mstats avg(tcp.*) as avg_tcp.* avg(udp.*) as avg_udp.* stdev(tcp.*) as stdev_tcp.* avg(udp.*) as stdev_udp.* where `kubernetes_metrics` AND earliest=-30d latest=-1h by source.workload.name dest.workload.name | eval key='source.workload.name' + "":"" + 'dest.workload.name' ] | eval anomalies = """" | foreach stdev_* [ eval anomalies =if( '<<MATCHSTR>>' > ('avg_<<MATCHSTR>>' + 3 * 'stdev_<<MATCHSTR>>'), anomalies + ""<<MATCHSTR>> higher than average by "" + tostring(round(('<<MATCHSTR>>' - 'avg_<<MATCHSTR>>')/'stdev_<<MATCHSTR>>' ,2)) + "" Standard Deviations. <<MATCHSTR>>="" + tostring('<<MATCHSTR>>') + "" avg_<<MATCHSTR>>="" + tostring('avg_<<MATCHSTR>>') + "" 'stdev_<<MATCHSTR>>'="" + tostring('stdev_<<MATCHSTR>>') + "", "" , anomalies) ] | fillnull | eval anomalies = split(replace(anomalies, "",\s$$$$"", """") ,"", "") | where anomalies!="""" | stats count(anomalies) as count values(anomalies) as anomalies by k8s.cluster.name source.workload.name dest.workload.name | rename service as k8s.service | where count > 5 | rename k8s.cluster.name as host | `kubernetes_anomalous_traffic_on_network_edge_filter`"
